fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
7,QNN,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5284552845528455,0.6805555555555556,0.5833333333333334,0.6282051282051282,0.4967948717948718,-0.0060547471566161,0.4978632478632478,16,23,35,49,ok,20.35852090001572,4,Loan Approval,,,,
8,QNN,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5934959349593496,0.7236842105263158,0.6547619047619048,0.6875,0.5581501831501832,0.1113774586116831,0.5934065934065934,18,21,29,55,ok,21.03683519997867,4,Loan Approval,,,,
9,QNN,quantum,PCA,default,492,122,2.00001522898674e-07,{},0.5409836065573771,0.7058823529411765,0.5714285714285714,0.631578947368421,0.5225563909774436,0.0420610116867536,0.5059523809523809,18,20,36,48,ok,20.48637739999685,4,Loan Approval,,,,
10,QNN,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5934959349593496,0.7868852459016393,0.5647058823529412,0.6575342465753424,0.6113003095975232,0.205715429585765,0.675232198142415,25,13,37,48,ok,20.92185599997174,4,Loan Approval,,,,
11,QNN,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.4715447154471545,0.6724137931034483,0.4588235294117647,0.5454545454545454,0.4794117647058823,-0.0381135765622277,0.5325077399380804,19,19,46,39,ok,20.689241799991574,4,Loan Approval,,,,
12,QNN,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5365853658536586,0.7213114754098361,0.5238095238095238,0.6068965517241379,0.543956043956044,0.0818200572348404,0.5818070818070817,22,17,40,44,ok,20.429328900005203,4,Loan Approval,,,,
13,QNN,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5691056910569106,0.7183098591549296,0.6071428571428571,0.6580645161290323,0.5471611721611721,0.0888496429109123,0.5711233211233211,19,20,33,51,ok,20.522724999987982,4,Loan Approval,,,,
14,QNN,quantum,PCA,default,492,122,3.00002284348011e-07,{},0.4836065573770491,0.6909090909090909,0.4523809523809524,0.5467625899280576,0.5025062656641605,0.0046651949326186,0.4711779448621554,21,17,46,38,ok,20.23806569998851,4,Loan Approval,,,,
0,QSVC,quantum,PCA,default,491,123,1.00000761449337e-07,{},0.4959349593495935,0.6533333333333333,0.5764705882352941,0.6125,0.4461300309597523,-0.102053224746279,0.4458204334365325,12,26,36,49,ok,15.232195399992634,4,Loan Approval,,,,
1,QSVC,quantum,PCA,default,491,123,1.00000761449337e-07,{},0.5447154471544715,0.7377049180327869,0.5294117647058824,0.6164383561643836,0.5541795665634675,0.1001396388804141,0.5287925696594427,22,16,40,45,ok,14.835565500019584,4,Loan Approval,,,,
2,QSVC,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5203252032520326,0.6923076923076923,0.5357142857142857,0.6040268456375839,0.5114468864468864,0.0213411904624266,0.5421245421245421,19,20,39,45,ok,14.899936600006184,4,Loan Approval,,,,
3,QSVC,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5284552845528455,0.6756756756756757,0.5952380952380952,0.6329113924050633,0.4899267399267399,-0.0191495286714086,0.528998778998779,15,24,34,50,ok,14.974977699981537,4,Loan Approval,,,,
4,QSVC,quantum,PCA,default,492,122,2.00001522898674e-07,{},0.6065573770491803,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.5989974937343359,0.1846011068474186,0.6259398496240602,22,16,32,52,ok,14.944742599967867,4,Loan Approval,,,,
5,QSVC,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5609756097560976,0.746031746031746,0.5529411764705883,0.6351351351351351,0.5659442724458205,0.1219164864257138,0.5496904024767801,22,16,38,47,ok,14.442753500014078,4,Loan Approval,,,,
6,QSVC,quantum,PCA,default,491,123,1.9994331523776054e-07,{},0.5447154471544715,0.7377049180327869,0.5294117647058824,0.6164383561643836,0.5541795665634675,0.1001396388804141,0.5744582043343653,22,16,40,45,ok,14.996138000045905,4,Loan Approval,,,,
7,QSVC,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5040650406504065,0.7090909090909091,0.4642857142857143,0.5611510791366906,0.527014652014652,0.0505668055319663,0.5723443223443223,23,16,45,39,ok,14.556384700001216,4,Loan Approval,,,,
8,QSVC,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5121951219512195,0.7142857142857143,0.4761904761904761,0.5714285714285714,0.532967032967033,0.061609883809212,0.5375457875457875,23,16,44,40,ok,14.678107200015802,4,Loan Approval,,,,
9,QSVC,quantum,PCA,default,492,122,3.00002284348011e-07,{},0.5573770491803278,0.7419354838709677,0.5476190476190477,0.6301369863013698,0.5632832080200502,0.117240713780648,0.494047619047619,22,16,38,46,ok,15.128354299988132,4,Loan Approval,,,,
10,QSVC,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5609756097560976,0.7384615384615385,0.5647058823529412,0.64,0.5586687306501548,0.1086093647901077,0.5808049535603714,21,17,37,48,ok,14.57764049997786,4,Loan Approval,,,,
11,QSVC,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5365853658536586,0.7121212121212122,0.5529411764705883,0.6225165562913907,0.5264705882352941,0.0490552455125796,0.5386996904024768,19,19,38,47,ok,14.789369900012389,4,Loan Approval,,,,
12,QSVC,quantum,PCA,default,491,123,1.9994331523776054e-07,{},0.5934959349593496,0.7428571428571429,0.6190476190476191,0.6753246753246753,0.5787545787545787,0.1480099119529299,0.6517094017094017,21,18,32,52,ok,14.696629900019616,4,Loan Approval,,,,
13,QSVC,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5447154471544715,0.6891891891891891,0.6071428571428571,0.6455696202531646,0.5086996336996337,0.0165382293071256,0.5772283272283272,16,23,33,51,ok,15.32945220003603,4,Loan Approval,,,,
14,QSVC,quantum,PCA,default,492,122,3.00002284348011e-07,{},0.5409836065573771,0.7121212121212122,0.5595238095238095,0.6266666666666667,0.5297619047619048,0.0553166891240824,0.5191102756892231,19,19,37,47,ok,15.033293700020296,4,Loan Approval,,,,
0,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5528455284552846,0.7678571428571429,0.5058823529411764,0.6099290780141844,0.5818885448916409,0.1519577995362977,0.5662538699690403,25,13,42,43,ok,0.0774257000302895,4,Loan Approval,,,,
1,QDT,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.4878048780487805,0.6666666666666666,0.5176470588235295,0.5827814569536424,0.4693498452012384,-0.0568008105935132,0.5552631578947369,16,22,41,44,ok,0.05439349997323,4,Loan Approval,,,,
2,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5691056910569106,0.7066666666666667,0.6309523809523809,0.6666666666666666,0.5334249084249084,0.0637706609005833,0.5492979242979242,17,22,31,53,ok,0.0524749000323936,4,Loan Approval,,,,
3,QDT,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5772357723577236,0.6951219512195121,0.6785714285714286,0.6867469879518072,0.5187728937728938,0.037062465833055,0.5399877899877901,14,25,27,57,ok,0.0750829000025987,4,Loan Approval,,,,
4,QDT,quantum,PCA,default,492,122,2.00001522898674e-07,{},0.4590163934426229,0.8214285714285714,0.2738095238095238,0.4107142857142857,0.5711152882205515,0.1566323518837471,0.6143483709273183,33,5,61,23,ok,0.0601245000143535,4,Loan Approval,,,,
5,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5772357723577236,0.7323943661971831,0.611764705882353,0.6666666666666666,0.5558823529411765,0.1045382184560542,0.5688854489164088,19,19,33,52,ok,0.0518510999972932,4,Loan Approval,,,,
6,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.6178861788617886,0.7209302325581395,0.7294117647058823,0.7251461988304093,0.5489164086687306,0.0985679521639227,0.5761609907120743,14,24,23,62,ok,0.0757630000007338,4,Loan Approval,,,,
7,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.5934959349593496,0.6666666666666666,0.8095238095238095,0.7311827956989247,0.4688644688644688,-0.0770102419107276,0.445054945054945,5,34,16,68,ok,0.0775705000269226,4,Loan Approval,,,,
8,QDT,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.6178861788617886,0.6796116504854369,0.8333333333333334,0.7486631016042781,0.4935897435897436,-0.016167532166059,0.534035409035409,6,33,14,70,ok,0.0717921000323258,4,Loan Approval,,,,
9,QDT,quantum,PCA,default,492,122,3.00002284348011e-07,{},0.6147540983606558,0.7228915662650602,0.7142857142857143,0.718562874251497,0.5545112781954887,0.1082621014703914,0.5098684210526316,15,23,24,60,ok,0.073693300015293,4,Loan Approval,,,,
10,QDT,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5040650406504065,0.74,0.4352941176470588,0.5481481481481482,0.5465944272445821,0.0876634992241907,0.535139318885449,25,13,48,37,ok,0.0669405000517144,4,Loan Approval,,,,
11,QDT,quantum,PCA,default,491,123,4.00003045797348e-07,{},0.3821138211382114,0.6363636363636364,0.2470588235294117,0.3559322033898305,0.4656346749226006,-0.0716759550813474,0.4323529411764705,26,12,64,21,ok,0.0808297999901697,4,Loan Approval,,,,
12,QDT,quantum,PCA,default,491,123,3.00002284348011e-07,{},0.5609756097560976,0.6829268292682927,0.6666666666666666,0.6746987951807228,0.5,0.0,0.5302197802197802,13,26,28,56,ok,0.0614447999978438,4,Loan Approval,,,,
13,QDT,quantum,PCA,default,491,123,2.00001522898674e-07,{},0.4552845528455284,0.6808510638297872,0.3809523809523809,0.4885496183206106,0.4981684981684982,-0.0035079514523364,0.4858058608058608,24,15,52,32,ok,0.060176299943123,4,Loan Approval,,,,
14,QDT,quantum,PCA,default,492,122,2.999440766870976e-07,{},0.3360655737704918,0.6,0.1071428571428571,0.1818181818181818,0.4746240601503759,-0.0715724781825747,0.4171365914786967,32,6,75,9,ok,0.0625879000290297,4,Loan Approval,,,,
0,LogReg,classical,PCA,gwo,491,123,3.117738700006157,{'C': 0.0015862124555909858},0.5772357723577236,0.746268656716418,0.5882352941176471,0.6578947368421053,0.5704334365325078,0.1307009428903884,0.6486068111455108,21,17,35,50,ok,0.0249225000152364,4,Loan Approval,0.611267577738166,45.0,"[0.6090792752744661, 0.611267577738166, 0.611267577738166, 0.611267577738166, 0.611267577738166, 0.611267577738166]",True
1,LogReg,classical,PCA,gwo,491,123,3.2973386999801733,{'C': 0.007007451746912799},0.5365853658536586,0.71875,0.5411764705882353,0.6174496644295302,0.5337461300309597,0.0624222242631951,0.5910216718266255,20,18,39,46,ok,0.0242009999928995,4,Loan Approval,0.6774326044197617,54.0,"[0.6754475287115822, 0.6762825756690428, 0.6774326044197617, 0.6774326044197617, 0.6774326044197617, 0.6774326044197617, 0.6774326044197617]",True
2,LogReg,classical,PCA,gwo,491,123,1.0376089000492357,{'C': 0.0010000000000000002},0.5528455284552846,0.7230769230769231,0.5595238095238095,0.6308724832214765,0.548992673992674,0.0913402951791862,0.5012210012210012,21,18,37,47,ok,0.0288957000011578,4,Loan Approval,0.6374268048736135,15.0,"[0.6347516641065029, 0.6374268048736135, 0.6374268048736135, 0.6374268048736135, 0.6374268048736135, 0.6374268048736135]",True
3,LogReg,classical,PCA,gwo,491,123,2.9445180000038818,{'C': 0.0036905763236875066},0.5040650406504065,0.6619718309859155,0.5595238095238095,0.6064516129032258,0.472069597069597,-0.0526196914326762,0.5225885225885226,15,24,37,47,ok,0.0270122999791055,4,Loan Approval,0.6773348389621067,50.0,"[0.6752726214200945, 0.6752726214200945, 0.6773348389621067, 0.6773348389621067, 0.6773348389621067, 0.6773348389621067, 0.6773348389621067]",True
4,LogReg,classical,PCA,gwo,492,122,2.641322200011928,{'C': 0.5544389748287588},0.5901639344262295,0.75,0.6071428571428571,0.6710526315789473,0.5798872180451128,0.1489660830572524,0.593671679197995,21,17,33,51,ok,0.0371329999761655,4,Loan Approval,0.6259654453998181,38.0,"[0.6259654453998181, 0.6259654453998181, 0.6259654453998181, 0.6259654453998181, 0.6259654453998181]",True
5,LogReg,classical,PCA,gwo,491,123,2.288333599979524,{'C': 74.93740663196427},0.6260162601626016,0.7096774193548387,0.7764705882352941,0.7415730337078652,0.5329721362229103,0.0709538949475594,0.5408668730650155,11,27,19,66,ok,0.0462630999973043,4,Loan Approval,0.6158974844852906,34.0,"[0.6158974844852906, 0.6158974844852906, 0.6158974844852906, 0.6158974844852906, 0.6158974844852906]",True
6,LogReg,classical,PCA,gwo,491,123,4.369766200019512,{'C': 0.030115142079653483},0.5853658536585366,0.7361111111111112,0.6235294117647059,0.6751592356687898,0.5617647058823529,0.1158564716793519,0.5498452012383901,19,19,32,53,ok,0.0201346999965608,4,Loan Approval,0.6112492040690979,79.0,"[0.6090390848805273, 0.6100334936763545, 0.6100334936763545, 0.6100334936763545, 0.6100334936763545, 0.6112492040690979, 0.6112492040690979, 0.6112492040690979, 0.6112492040690979, 0.6112492040690979]",True
7,LogReg,classical,PCA,gwo,491,123,3.793205399997533,{'C': 0.008156997932753403},0.5447154471544715,0.71875,0.5476190476190477,0.6216216216216216,0.5430402930402931,0.0801790985081906,0.5885225885225884,21,18,38,46,ok,0.0235712000285275,4,Loan Approval,0.612847130388786,63.0,"[0.6083924928913554, 0.6117816394362738, 0.6117816394362738, 0.612847130388786, 0.612847130388786, 0.612847130388786, 0.612847130388786, 0.612847130388786]",True
8,LogReg,classical,PCA,gwo,491,123,2.400790799991228,{'C': 0.0016671929822964528},0.5691056910569106,0.7183098591549296,0.6071428571428571,0.6580645161290323,0.5471611721611721,0.0888496429109123,0.5622710622710623,19,20,33,51,ok,0.0274483999819494,4,Loan Approval,0.6615914088741114,35.0,"[0.6615914088741114, 0.6615914088741114, 0.6615914088741114, 0.6615914088741114, 0.6615914088741114]",True
9,LogReg,classical,PCA,gwo,492,122,3.998642500024289,{'C': 0.011175833281749828},0.639344262295082,0.7857142857142857,0.6547619047619048,0.7142857142857143,0.6300125313283208,0.2434983144135831,0.6112155388471178,23,15,29,55,ok,0.0217990999808534,4,Loan Approval,0.6671378974777097,64.0,"[0.6623711340206185, 0.6647678209533879, 0.6647678209533879, 0.6671378974777097, 0.6671378974777097, 0.6671378974777097, 0.6671378974777097, 0.6671378974777097]",True
10,LogReg,classical,PCA,gwo,491,123,2.218725799990352,{'C': 0.0010048884723145306},0.5691056910569106,0.7580645161290323,0.5529411764705883,0.6394557823129252,0.5791021671826626,0.1462038727654046,0.521671826625387,23,15,38,47,ok,0.0330454999930225,4,Loan Approval,0.6552846880962372,32.0,"[0.6552846880962372, 0.6552846880962372, 0.6552846880962372, 0.6552846880962372, 0.6552846880962372]",True
11,LogReg,classical,PCA,gwo,491,123,1.8752914000069725,{'C': 21.815880722344982},0.5691056910569106,0.7666666666666667,0.5411764705882353,0.6344827586206897,0.5863777089783282,0.1596934258815688,0.6226006191950465,24,14,39,46,ok,0.0332721999729983,4,Loan Approval,0.6102037790070199,25.0,"[0.6102037790070199, 0.6102037790070199, 0.6102037790070199, 0.6102037790070199, 0.6102037790070199]",True
12,LogReg,classical,PCA,gwo,491,123,2.647346000012476,{'C': 0.5776497047800678},0.5121951219512195,0.7142857142857143,0.4761904761904761,0.5714285714285714,0.532967032967033,0.061609883809212,0.5708180708180708,23,16,44,40,ok,0.0287758999620564,4,Loan Approval,0.6822303685124446,37.0,"[0.6822303685124446, 0.6822303685124446, 0.6822303685124446, 0.6822303685124446, 0.6822303685124446]",True
13,LogReg,classical,PCA,gwo,491,123,2.747379800013732,{'C': 0.05063037745554383},0.6097560975609756,0.7307692307692307,0.6785714285714286,0.7037037037037037,0.570054945054945,0.1353590135633079,0.5955433455433456,18,21,27,57,ok,0.0309133999980986,4,Loan Approval,0.6428968253968255,40.0,"[0.6428968253968255, 0.6428968253968255, 0.6428968253968255, 0.6428968253968255, 0.6428968253968255]",True
14,LogReg,classical,PCA,gwo,492,122,3.687756399973296,{'C': 0.06251681308193295},0.5245901639344263,0.7407407407407407,0.4761904761904761,0.5797101449275363,0.5538847117794485,0.1004790834739114,0.5278822055137845,24,14,44,40,ok,0.0237116999924182,4,Loan Approval,0.6865737684782388,62.0,"[0.6847417840375586, 0.6847417840375586, 0.6847417840375586, 0.6865737684782388, 0.6865737684782388, 0.6865737684782388, 0.6865737684782388, 0.6865737684782388]",True
0,SVC,classical,PCA,gwo,491,123,5.5093553000479005,"{'C': 19.977246019008405, 'gamma': 0.00010000000000000009}",0.5772357723577236,0.6896551724137931,0.7058823529411765,0.6976744186046512,0.4976780185758514,-0.0047160578220303,0.4153250773993808,11,27,25,60,ok,0.0618987999623641,4,Loan Approval,0.721409051714032,56.0,"[0.7079187582943858, 0.7079187582943858, 0.721409051714032, 0.721409051714032, 0.721409051714032, 0.721409051714032, 0.721409051714032]",True
1,SVC,classical,PCA,gwo,491,123,5.617573700030334,"{'C': 100.00000000000013, 'gamma': 0.00016080231655758124}",0.5609756097560976,0.6631578947368421,0.7411764705882353,0.7,0.4495356037151703,-0.1112181125673713,0.4303405572755417,6,32,22,63,ok,0.0510024999966844,4,Loan Approval,0.7500132002745658,62.0,"[0.7475939716668858, 0.7483277128133258, 0.7494095979760482, 0.7500132002745658, 0.7500132002745658, 0.7500132002745658, 0.7500132002745658, 0.7500132002745658]",True
2,SVC,classical,PCA,gwo,491,123,8.31430949998321,"{'C': 14.95456619347187, 'gamma': 0.04571247576229261}",0.5040650406504065,0.7346938775510204,0.4285714285714285,0.5413533834586466,0.5476190476190476,0.0905250446284771,0.4357448107448107,26,13,48,36,ok,0.0316100000054575,4,Loan Approval,0.7101839431651639,96.0,"[0.6917614523896999, 0.6917614523896999, 0.6917614523896999, 0.6917614523896999, 0.6978894039371939, 0.6978894039371939, 0.6978894039371939, 0.6978894039371939, 0.7057998349086, 0.7091298360691428, 0.7101839431651639, 0.7101839431651639]",False
